Administrative_Duration,Informational_Duration,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,Weekend,Revenue
0,0,0.00075031,0.25,0.375,0,0,5,2,4,1,1,1,0
0.086992767,0,0.034511674,0.005208335,0.08460648,0,0,5,1,8,3,11,0,0
0.005884516,0,0.008016337,0.10526316000000001,0.23245614,0.011909197329650907,0,5,1,1,3,3,0,0
0.008826775,0,0.064500955,0.00681818,0.056819745,0.060873905,0.6,5,2,2,7,2,0,1
0,0,0.013089269396320996,0.10526316000000001,0.27293233,0,1,5,1,1,3,3,1,0
0,0,0.001125466,0.125,0.25,0,0.4,5,2,2,1,4,0,0
0.054137550570062525,0.023927433194410395,0.031048025,0,0.04776602,0.047534104,0,5,2,6,2,3,0,0
0,0,0.036698256,0.14084507,0.18896713499999998,0,0.8,5,3,2,1,13,0,0
0,0,0.000203209,0.6666666649999999,0.6666666649999999,0,0.4,5,2,5,1,3,0,0
0,0,0.004494047,0.333333335,0.435185185,0,0.8,5,3,2,4,13,0,0
0.016770872,0,0.007770402,0,0.049242425000000006,0,0,5,1,1,8,2,0,0
0,0,0.019461176,0,0.5,0,0,5,2,2,3,6,0,0
0.045555964,0.11179210590831086,0.05099533,0.015625,0.05454808,0,0,5,3,2,5,6,0,0
0.013240161824200073,0.012159843098798726,0.024093209,0.003267975,0.11644307,0,0.8,5,3,3,8,4,0,0
0,0,0.001953933,0.25,0.375,0,0.8,5,2,2,1,4,0,0
0.009121,0.018043638,0.028039378096940525,0.089285715,0.158627085,0,0.6,5,2,2,3,3,0,0
0.000882677,0,0.013833848272699678,0,0.180555555,0.048499885,0,5,2,2,1,2,0,1
0.010003677822728945,0,0.010102393799366702,0,0.029411765,0,0,5,2,4,6,3,0,0
0.058910547,0.049423878,0.11338560454622633,0.032852565,0.101528865,0.016425155,0.4,5,2,2,3,1,0,0
0.011769032732622288,0,0.000859731,0,0.166666665,0,0.2,5,4,2,1,13,0,0
0,0.000784506,0.005382249,0.030864199999999998,0.166666665,0,0.4,5,2,2,1,1,0,0
0.009905603,0,0.000338682,0,0.1,0,0,5,2,2,1,5,0,0
0,0,0.00522091,0.4,0.5800000000000001,0,0,5,1,1,3,1,1,0
0,0,0,1,1,0,0,5,3,3,1,3,0,0
0,0,0.009512103,0.076923075,0.109763315,0,0,5,2,2,1,6,1,0
0,0,6.252586789920758e-05,0.625,0.875,0,0.8,5,3,2,4,13,0,0
0.007110457,0,0.03090943,0,0.03735632,0,0.4,5,2,2,1,4,0,0
0.057202403,0.00784506,0.024528376933170462,0.066666665,0.143333335,0.051981578,0,5,3,2,7,6,0,0
0.017065097462302316,0,0.012606778,0,0.046875,0.026938852,0,5,2,4,1,4,0,1
0,0,0.009868252,0.105714285,0.23950612,0,0.8,5,2,2,3,6,0,0
0,0.013728855111546949,0.012225109796021934,0,0.029411765,0.063669438,0,5,2,4,9,2,0,1
0.003236484,0,0.005424119,0,0.115384615,0.027534332,0,5,1,1,3,3,1,1
0.04398676,0,0.024421561898421672,0.193548385,0.312903225,0.021109481898025445,0.2,5,2,2,3,2,0,0
0.1332842956969474,0.19357685707281197,0.018750298204426377,0.023809525,0.057671959999999994,0.025772432850877696,0,5,6,2,2,4,0,0
0.009415226,0,0.004681624,0.07894737,0.11403508999999999,0.053758842,0,5,2,2,5,1,1,1
0,0,0.001623067,0.166666665,0.27777778,0,0,5,2,2,3,3,0,0
0.029912958205222506,0,0.035172103,0,0.097826085,0.090410676,0,5,2,4,4,1,0,1
0.017359323280617876,0,0.00128178,0.2,0.3,0,0,5,1,1,6,3,0,0
0,0,0.011676705830177016,0.166666665,0.333333335,0,0,5,2,2,3,3,0,0
0.093122471,0,0.00466897,0,0.010416665,0,0,5,3,2,2,2,1,0
0.090989334,0,0.024576946,0.019354839999999998,0.089016895,0,0,5,2,2,6,2,0,0
0.010445016550202281,0,0.003779208,0,0.102083335,0,0.6,5,3,2,3,2,0,0
0.020448694372931224,0.045501348369698456,0.044389458,0,0.032967035,0.017363527013540107,0,5,2,4,9,2,0,0
0.012357484369253402,0,0.004309633,0.2,0.3,0,0.6,5,3,2,8,2,0,0
0.025282404245678562,0,0.010656938699559235,0.076923075,0.16494082999999998,0,0,5,1,1,7,3,0,0
0,0,0.001492805,0,0.066666665,0,0,5,2,4,1,3,0,0
0.022361162191982347,0.030987987,0.032398820554983214,0.036036035,0.155405405,0.022390304,0.8,5,2,4,7,2,0,0
0,0,0.003349042,0.45833333499999995,0.48888888999999996,0,0.8,5,3,2,3,13,0,0
0,0,0.003244627,0,0.03968254,0,0,10,2,2,1,5,0,0
0.011827878,0,0.003144009,0,0.1,0,0,6,2,2,2,1,0,0
0.018653916881206326,0,0.001882029,0,0,0.11690797783623877,0,10,1,1,3,3,0,1
0.18185117078337626,0,0.020978731297221557,0,0.021929825,0.077586686,0,6,2,2,6,11,0,1
0,0,0.00010942,0,0.5,0,0,6,2,2,7,1,0,0
0.044898859874954025,0,0.00951774,0.046875,0.15625,0.054808447015347504,0,7,2,2,7,13,0,1
0.016564914,0,0.004930165,0,0.055555555,0,0,10,2,2,1,2,0,0
0,0,0.006558964,0.19047619,0.34126984,0,0,8,3,2,3,3,1,0
0.011533652077969843,0.047384162784996325,0.001258333,0,0.05,0,0,11,3,2,4,2,1,0
0.026362633321073924,0,0.026915927198901703,0,0.029661015,0.5639259148209291,0,11,2,2,1,4,1,1
0.030687752850312614,0,0.036072130024409316,0.12755102000000001,0.17744214000000003,0.012019296351158181,0,10,1,1,4,1,1,0
0,0,0.000647143,0.375,0.625,0,0,7,3,2,6,1,0,0
0.060080912,0,0.010197604320652393,0.060606059999999996,0.08080808,0,0,11,1,1,6,1,0,0
0.052999877396101513,0.031615592,0.10179228413573624,0.013227515,0.061243385,0,0,9,2,2,1,3,0,0
0.00353071,0,0.007711056,0,0.08302875,0,0,10,2,2,5,2,0,0
0.003824936,0,0.003277919,0.11764706,0.19117647000000002,0,0,6,1,1,3,4,0,0
0,0,0.001069192,0,0.4,0,0,6,2,4,2,4,0,0
0.012122103714600957,0,0.014737347063843225,0,0.15,0,0,8,1,1,4,5,0,0
0.029952188304523723,0,0.088977619,0.032258065,0.16811727499999998,0,0,9,4,1,9,1,0,0
0.007708716,0,0.001669441,0,0.2,0.10134178369410546,0,10,2,2,2,5,0,1
0.023420375,0.13025937729835743,0.015803673641184787,0.094594595,0.216216215,0.014175987,0,10,2,2,7,1,0,1
0.046781905112173595,0,0.0048085,0,0.052631580000000004,0,0,10,1,1,3,2,1,0
0.067054064,0,0.010957918874306758,0,0.008333335,0,0,10,2,4,4,2,0,0
0.013946303788157411,0,0.00748122,0.21875,0.39583333499999995,0,0,7,4,1,1,4,1,0
0,0,0.011099383650428715,0,0.03846154,0.20047016900894127,0,11,1,1,2,2,0,1
0,0,0.00404855,0,0.2,0.1328139237162175,0,10,2,2,1,4,0,1
0,0,0.019203257,0.19852941,0.296568625,0,0,8,3,2,1,4,0,0
0.057844795880838545,0,0.02367073,0.18181818,0.333333335,0,0,8,1,8,7,1,1,0
0.009768297,0,0.004352321,0.035714285,0.13095238,0.090391438,0,7,2,2,6,1,0,1
0,0,0.001352643,0,0.333333335,0,0,10,1,1,7,2,1,0
0.002795145,0,0.008268525,0.03846154,0.185897435,0.009113205,0,6,2,2,2,3,0,0
0.01630011,0,0.006295573,0.076923075,0.17032967,0,0,7,3,2,5,1,0,0
0,0,0,0.5,1,0,0,7,2,2,2,5,1,0
0.35966164030893716,0,0.046720631,0,0.01451613,0,0,9,2,2,1,2,0,0
0,0,0.013202024377578185,0.29761905,0.426984125,0,0,10,3,2,1,3,0,0
0.004040701,0.000784506,0.006372689,0.033333335,0.05777778,0,0,7,2,2,1,4,0,1
0.006826039,0,0.015076028848818318,0,0.017857145,0.14106893342038376,0,10,2,2,5,2,0,1
0.044339831,0,0.003151304,0.133333335,0.2,0,0,10,1,1,4,2,0,0
0.019595439499816108,0,0.008184636,0,0.066666665,0,0,10,2,2,6,3,0,0
0,0,0.015142083637623089,0,0,0.2937069269074807,0,11,1,1,9,2,0,1
0.027245310776020593,0,0.003250303,0,0.2,0,0,7,1,1,9,20,0,0
0,0,0.016611038910433303,0,0.0625,0.1508361462467502,0,9,4,1,1,4,0,1
0.29806749805075394,0.040323609,0.042158412,0,0.047357355000000004,0.004971946,0,11,1,1,9,2,0,0
0.014240529606472967,0,0.042320425,0,0.048611110000000006,0,0,9,3,2,1,1,1,0
0.016888562,0,0.004737898,0.142857145,0.07142857,0,0,6,1,2,3,2,0,0
0.087561604,0,0.055839379,0.028985504999999998,0.061572245,0.021467825537769845,0,10,2,2,8,2,0,0
0,0,0.000187578,0.5,0.5,0,0,9,4,1,1,2,0,0
0,0,0.051380632,0.184210525,0.37907268,0,0,6,2,5,1,1,0,0
0,0,0.014111619440841907,0.11111111,0.20185185,0,0,7,3,2,8,1,0,0
0,0,0,1,1,0,0,10,1,1,8,1,1,0
0,0,0.008126279,0,0,0,0,7,1,1,1,4,0,0
0.016692411424788525,0,0.017060090424225495,0,0.017973855,0,0,10,4,2,3,2,1,0
0.025479955866127252,0,0.005464389,0,0.023809525,0.16706311561954795,0,11,1,1,1,3,0,1
0.011357116586980508,0,0.017002346628492024,0,0.024305555000000003,0,0,10,2,2,4,5,0,0
0.16054431776388378,0.080155594,0.018483151963227456,0.00342466,0.014990435,0.05449771,0,11,2,2,1,13,1,1
0.027833762,0,0.019601859586401576,0,0.096638655,0,0,11,3,2,7,2,1,0
0.015593968,0,0.012174307528353828,0,0.047348484999999996,0.023443052132472428,0,8,1,1,1,4,1,0
0.008473704,0.8611130178965434,0.005914947,0.14814815,0.15432099,0,0,7,1,1,3,1,0,0
0.013687385068039721,0,0.035153829390769185,0.060389609999999996,0.146747835,0.017618599889321854,0,7,1,1,1,4,0,1
0.012180948878264068,0,0.008731911,0.045454545,0.23232323,0,0,9,2,10,2,1,0,1
0.024167709,0,0.002987173,0,0.0625,0,0,11,2,4,9,4,0,0
0,0,0.00418246,0,0.045454545,0.021249919960538755,0,10,2,2,1,3,0,1
0.1170136079440971,0.42885020838440796,0.064913779,0.07489796,0.087809695,0.017367424853032238,0,9,3,2,8,4,1,0
0,0,0.010085422492142183,0.0625,0.25,0,0,7,4,1,3,1,1,0
0.27445300269216627,0,0.015501969,0.044444445,0.05829904,0,0,9,1,2,1,1,0,0
0.016712026480323647,0.001176759,0.026224391,0.053333334999999996,0.20222222,0,0,6,2,2,7,1,0,0
0.002942258,0,0.005547608,0,0.3,0,0,9,2,2,5,1,0,0
0,0,0.001166107,0,0.333333335,0,0,7,3,2,3,4,1,0
0.026474439132033838,0,0.020398647557786656,0.019607845,0.041549955,0.017071727480381858,0,10,2,2,1,3,0,0
0,0,0.001484989,0.142857145,0.142857145,0.2386536369470254,0,10,1,1,4,2,0,1
0.019860243,0,0.013656274807865928,0,0.03392857,0,0,9,3,2,1,6,0,0
0.069015569,0,0.028249621,0.08045977,0.1743295,0.011590383165483284,0,7,4,2,3,13,0,0
0.018683339463037883,0,0.026060131799624377,0,0.012735225,0,0,7,2,4,2,1,1,0
0.001176903,0,0.003549906,0.11111111,0.333333335,0,0,8,2,2,3,13,0,0
0,0,0.005178705,0,0.076923075,0,0,7,1,8,1,1,0,0
0.057927179,0,0.00185879,0,0.0736569,0.045788957989545825,0,10,3,2,7,2,0,0
0.017712394262596545,0,0.002585445,0.0625,0.20833333499999998,0,0,8,2,5,3,6,0,0
0.079735197,0.016553077,0.002311894,0,0.18181818,0,0,8,3,2,7,2,1,0
0.025068039720485474,0,0.003173188,0,0,0,0,11,2,2,5,2,0,0
0.018379306118425892,0,0.002580755,0,0.083333335,0,0,9,3,2,3,3,0,0
0.048272649,0,0.024283856,0.025641025,0.05128205,0,0,9,2,2,1,2,0,0
0.055686536,0,0.012152130886353417,0.021276595,0.08480243,0,0,9,2,2,1,3,1,0
0.057844795880838545,0,0,0,0.166666665,0,0,11,3,2,9,5,1,0
0.001490744,0,0.006902927,0,0.03125,0,0,9,2,2,6,3,0,0
0.027863185,0,0.014024395855122513,0,0.014492755,0,0,8,3,2,3,2,1,0
0.013357852151526297,0,0.005513218,0,0.07142857,0,0,10,1,1,3,4,0,0
0.011415961750643619,0,0.003345968,0.083333335,0.15079365,0,0,10,3,2,1,2,0,0
0.006178742,0,0.004347684,0,0.03846154,0.214112075,0,11,2,2,7,2,0,0
0.024303052592865023,0.005569993,0.001040014,0,0.1,0,0,8,4,1,3,1,1,0
0,0,0.020660109900595667,0,0.054166665,0,0,6,2,2,2,13,0,0
0.026421478484737037,0,0.024543487340825128,0,0.026785715,0,0,6,2,2,8,4,1,0
0.2500919455682236,0,0.029597661673098716,0,0.1,0,0,10,2,4,9,2,0,0
0,0,0.016727203,0.093137255,0.13551549499999999,0,0,7,3,2,7,1,0,0
0,0,0.017424917280500343,0.076923075,0.130494505,0.072230425,0,11,3,2,9,20,1,0
0,0,0.007339599,0,0.04347826,0.038726357916412296,0,10,2,2,9,2,0,1
0.17235748436925338,0,0.024737317531312673,0.033333335,0.11111111,0,0,10,2,2,4,1,0,0
0,0,0.000518965,0,0.333333335,0,0,6,1,1,3,1,1,0
0,0.034753616,0.010663526245239224,0,0.006944445,0,0,7,1,1,3,1,0,0
0,0,0.004494047,0,0.136363635,0,0,10,2,4,2,1,0,0
0.1446610273482898,0,0.030318342,0.018867925,0.05269542,0,0,11,2,2,7,20,0,1
0.10030158146377344,0.10582986025986763,0.056460523715015705,0.00320513,0.010532449999999999,0.002342241,0,6,2,2,1,7,0,1
0.033188672,0,0.024322049009681358,0,0.00862069,0.1239935950585102,0,11,1,1,4,2,0,1
0,0,0,1,1,0,0,11,1,1,9,3,0,0
0,0,0.006455796,0,0.0625,0,0,9,1,1,4,3,0,0
0,0,0.000975404,0,0.333333335,0,0,6,2,2,3,3,0,0
0,0,0.013902105679010695,0,0.015151514999999999,0.023288092,0,10,2,2,3,2,0,1
0.20540885128356015,0.003530277,0.067318669,0.005376345,0.09687824,0,0,10,7,1,2,1,1,1
0,0,0.01672098,0,0.233333335,0,0,7,3,2,6,1,0,0
0.009474071,0,0.018751768312632422,0,0.030864199999999998,0,0,9,2,2,2,1,1,1
0.004884149,0,0.029600043611667806,0.084126985,0.15069444499999998,0,0,10,1,1,6,3,0,0
0.015947039,0.013022799705810249,0.020706691672180574,0,0.01932367,0,0,6,2,2,1,4,0,0
0,0,0.003604095,0,0.11979166499999999,0,0,8,2,2,3,4,0,0
0.003236484,0,0.001540742,0.333333335,0.508333335,0,0,9,1,8,3,1,1,0
0,0,0.000518965,0.6666666649999999,0.833333335,0,0,8,3,2,1,2,1,0
0.13389236239794042,0.12006864427555775,0.081203238,0.00877193,0.069862155,0.062635944,0,10,2,4,1,20,0,0
0.009474071,0,0.005356695,0,0.045454545,0,0,8,2,2,1,4,0,0
0.17709452004413387,0,0.039353521,0.03875969,0.06940966,0.056818699,0,9,3,2,1,1,0,1
0.040161824,0,0.012606778,0,0.048076925000000006,0.11048568670833953,0,8,1,1,1,4,1,0
0,0,0.005440272,0.38888889000000004,0.555555555,0,0,10,1,1,1,3,0,0
0.014505332842956969,0,0.004434647,0.09090909,0.18181818,0,0,6,1,1,3,3,0,0
0.081990928,0,0.014181435255952765,0.102057615,0.116060985,0.005476056,0,10,3,2,3,4,0,0
0,0,0.001909644,0,0.1,0,0,11,1,1,1,5,1,0
0.034954027215888195,0,0.004051676,0,0.037037035,0,0,9,2,2,4,2,0,0
0,0,0.000909751,0.333333335,0.22222222,0,0,8,3,2,1,3,0,0
0.003824936,0,0.000736763,0.2,0.3,0.057898133,0,11,1,2,2,4,0,0
0.012945936005884517,0,0,0,0.333333335,0,0,9,1,1,1,5,0,1
0.001176903,0,0.031272599,0,0.01851852,0,0,9,2,10,7,3,0,0
0,0,0.002188405,0.25,0.5,0,0,9,3,2,1,13,0,0
0.022081647664582565,0,0.064763907,0.09855769,0.19503204999999998,0.012395737788558073,0,8,3,2,1,1,0,0
0.005031261,0.012238293699436137,0.012697243501454148,0,0.11366076,0.012150116,0,8,2,4,3,2,0,1
0.000588452,0.2580371005834764,0.050836664,0.02739726,0.121461185,0,0,7,2,2,4,1,0,0
0.001176903,0,0.007369889,0,0.022727275,0.091105082,0,7,1,1,1,4,0,1
0.001471129,0,0.011944524963824239,0,0.07222222,0,0,6,2,2,1,4,0,0
0,0,0.019944189,0.26190476,0.5079365100000001,0,0,9,2,4,5,1,0,0
0,0,0.007167028,0.125,0.15,0,0,9,3,2,1,11,0,0
0,0,0.001349933,0.3125,0.59375,0,0,8,3,2,4,1,1,0
0,0,0.002385362,0.22222222,0.48148148,0,0,6,2,2,1,3,0,0
0.078876057,0,0.006569072,0.210526315,0.324561405,0,0,9,3,2,1,13,1,1
0.006531813,0,0.002127443,0.333333335,0.333333335,0,0,10,1,1,1,20,0,1
0,0,0,1,1,0,0,6,1,1,3,2,0,0
0,0,0.027810932882567967,0.016393445,0.10121709,0,0,8,2,2,1,1,0,0
0.020125045972784115,0,0.08089874,0.013333335000000002,0.044891775,0.005646675,0,8,2,2,1,1,0,1
0.13772730062522986,0.075260276,0.053592913,0.093211475,0.21915463,0.002405295,0,6,2,2,2,1,0,0
0.012710555351232071,0,0.002141511,0,0.1,0,0,6,2,4,6,2,1,0
0.038837808,0.011061535,0.021209816,0,0.052631580000000004,0,0,10,2,2,4,13,0,0
0.013249969350496505,0.027300809021819073,0.090216494,0.013779529999999998,0.07268873,0.012679297886265034,0,8,4,2,1,2,0,0
0,0,0,1,1,0,0,6,3,2,7,13,0,0
0.023714600956233907,0,0.007496628,0.025,0.05277778,0.030123576737583497,0,10,1,1,3,2,1,1
0.007708716,0,0.002050848,0,0.133333335,0,0,6,1,2,1,5,0,0
0.04057374,0,0.002530213,0,0.052631580000000004,0,0,8,2,2,3,5,1,0
0,0,0.004092318,0.05,0.2,0.030403871825939892,0,9,2,2,4,1,1,0
0.002824568,0.046325079676391274,0.002877753,0,0.17857142999999998,0,0,6,2,2,8,4,0,0
0.047429201912467814,0,0.008681717,0.22222222,0.27777778,0.058308558,0,10,3,2,2,1,0,0
0.088561971,0,0.040979789,0.106060605,0.22253788,0.029635839909472144,0,11,2,2,1,13,0,0
0.013299006987863186,0,0.003598364,0,0.095238095,0,0,7,2,2,2,2,0,0
0.049253402,0,0.002987955,0,0.1,0,0,10,1,1,6,2,0,0
0,0,6.252586789920758e-05,0,0.5,0,0,8,2,2,1,1,0,0
0,0,0.000706542,0.4,0.5,0,0,8,1,1,1,3,0,0
0.005707981,0.017755985945574895,0.002126922,0,0.26428571500000003,0,0,9,2,2,1,5,0,0
0.046311144,0,0.002008644,0.18181818,0.40909091000000003,0,0,7,3,2,1,3,1,0
0,0,0.041478098,0,0.2,0,0,9,4,1,7,1,0,0
0.016712026480323647,0,0.000425176,0,0.166666665,0,0,11,2,2,6,2,0,0
0.13519676351599852,0.078097573,0.096698947,0.11270627,0.19104585000000002,0.008527951,0,7,3,2,8,13,0,0
0,0,0.000912878,0,0.333333335,0,0,7,2,4,1,2,0,0
0,0,0.018183564488098377,0.30555555500000003,0.416666665,0.075430083,0,10,1,1,4,1,1,1
0.012416329532916515,0,0.006881381,0.131578945,0.118421055,0,0,7,3,2,3,1,0,0
0,0,0.023284491099998635,0.047297295,0.19084995,0,0,9,3,2,2,4,0,0
0.00353071,0,0,0,0.11111111,0,0,8,3,2,6,2,1,1
0,0,0.024860598,0.05172414,0.10775862,0.002828895,0,7,3,2,8,4,0,1
0,0,0.008520713,0.05,0.15833333500000002,0,0,7,3,2,8,4,0,0
0,0,0.008087721,0,0.17142857,0.013424167622476706,0,11,2,2,1,20,1,1
0,0,0.004298653,0,0.25,0.09093508,0,10,3,2,2,2,0,1
0.020478117,0,0.003112746,0,0.030303029999999998,0,0,7,1,1,1,2,0,0
0,0,0.009113145,0,0.125,0,0,7,2,2,1,4,0,0
0.019580728,0,0.024330743075298075,0.028409089999999998,0.06439394,0,0,8,3,2,1,4,1,0
0.030521024876792938,0,0.005131811,0,0.052631580000000004,0,0,6,3,2,8,2,1,0
0.017771239426259654,0,0.008950578,0,0.066666665,0,0,10,2,2,7,4,1,0
0.12463405663847003,0,0.031755429,0.06521739,0.11956521499999999,0,0,8,2,2,4,1,0,0
0.018737280862081648,0,0.002028357,0.089285715,0.344619665,0,0,6,3,2,3,3,0,0
0.043692534019860244,0,0.004809802,0.03846154,0.173076925,0,0,10,4,1,9,3,1,0
0.028422214049282822,0,0.004325748,0.052631580000000004,0.10526316000000001,0.19201038284041477,0,10,2,2,1,4,1,1
0,0,0.002923084,0,0,0,0,9,2,5,4,1,0,0
0.18488169671202648,0,0.063220932,0.044445925000000004,0.15306202,0,0,8,1,1,3,2,0,0
0.003854358,0,0.065788969,0.01738872,0.079280745,0,0,7,2,2,1,1,1,0
0.007355645,0,0.11799621264967826,0.067357515,0.148100175,0,0,7,2,2,1,3,0,0
0.017182788,0,0.004178291,0,0.083333335,0,0,11,2,2,4,2,1,0
0,0,0.012823487,0.17543859500000003,0.30825302499999996,0,0,6,3,2,3,13,0,0
0.034718647,0,0.012376996,0.10810811000000001,0.23423423499999999,0.003587087,0,9,2,2,1,3,0,0
0.022802501,0,0.039364202,0.05128205,0.062881565,0,0,7,2,2,2,2,1,0
0.018134117934534757,0,0.028199340103772178,0,0.025112235,0.11511906022221514,0,11,2,2,2,2,0,1
0.020242736300110333,0,0.012216252,0.02777778,0.041666665,0.062297390561129644,0,7,2,2,6,2,1,0
0.003413019,0,0.007977988,0.03846154,0.115384615,0,0,10,2,2,2,1,0,0
0,0,0.001369317,0,0.2,0,0,8,2,4,1,1,0,0
0.010056918684810593,0,0.031460843,0,0.007042255,0,0,11,2,4,3,5,1,0
0.010680397204854725,0,0.004838721,0,0.145833335,0,0,6,2,2,3,1,0,0
0.14670099301213682,0.059700907085069865,0.024330244,0.18103448500000002,0.338122605,0.015726141,0,7,2,5,4,1,1,1
0.006826039,0,0.016593584,0.01851852,0.092592595,0.11968643245615433,0,8,2,2,6,5,0,1
0.057197499,0,0.002852966,0,0.008333335,0,0,10,1,1,6,2,0,0
0,0,0.001958102,0.22222222,0.51851852,0,0,10,2,2,3,4,1,0
0.00842957,0,0.001173142,0.333333335,0.555555555,0,0,9,3,2,4,3,0,0
0.019566016917984555,0,0.001852329,0,0.214285715,0,0,6,2,2,7,2,0,0
0.057344612,0,0.003553553,0,0.045918365,0,0,11,1,1,4,3,0,1
0,0,0,1,1,0,0,7,3,2,2,13,1,0
0.013142086552408973,0.056484432458936015,0.028264229,0.22653721500000001,0.3145064,0.005953718,0,7,3,2,1,3,0,0
0.024597278,0,0.0190657,0,0.04761905,0.045229667,0,8,2,2,1,4,0,1
0,0,0.013965934168636755,0,0.057291665,0,0,10,4,1,1,5,0,0
0,0,0.004195486,0,0.2,0,0,7,2,4,9,6,0,0
0.003236484,0,0,0,0.5,0,0,8,2,6,1,3,0,0
0,0,0.036692263473641164,0.022727275,0.079545455,0,0,11,2,4,1,1,0,0
0,0,0.012783348210214686,0.17246151,0.28579785,0,0,6,3,2,1,13,0,0
0.023302684810592132,0,0.015817741961462108,0,0.09142857,0.035674876,0,9,2,2,4,4,0,0
0,0,0.025732521,0.125,0.375,0,0,6,2,2,1,2,0,0
0.010503861713865394,0.037518999754841874,0.037251962,0.098333335,0.18361728500000002,0,0,8,3,2,1,3,0,0
0.017591761677087165,0,0.011763616786556914,0,0.00348432,0,0,11,2,4,1,2,0,0
0,0,0,1,1,0,0,7,1,1,1,1,0,0
0.004472232,0,0.003120041,0,0.07142857,0,0,10,1,8,2,6,0,0
0,0,0.00603656,0.02173913,0.082608695,0,0,7,1,1,1,4,0,0
0,0,0.00726759,0.032258065,0.16935484,0,0,6,2,2,3,3,0,0
0.028363368885619716,0,0.003401407,0,0,0,0,11,3,2,2,2,1,0
0.022655388010297903,0,0.050190268,0.0106383,0.10460993,0,0,10,2,2,3,2,1,0
0,0.014984064721745528,0.013646270669002055,0.05,0.1,0,0,9,1,1,1,4,0,0
0,0,0.004336951,0.3,0.44999999999999996,0,0,6,3,2,3,13,0,0
0,0,0.008014514,0.035714285,0.067857145,0.003875317,0,7,2,2,7,1,1,1
0.002353807,0.035381221,0.020102855543522254,0.0625,0.09943182,0,0,8,2,2,3,2,0,0
0,0.088557653,0.15053430213482868,0.26677728500000003,0.330794355,0,0,6,8,13,9,5,0,0
0,0,0.002191532,0,0.22222222,0,0,9,2,2,9,2,1,0
0.003236484,0,0.000683095,0,0.285714285,0,0,10,2,2,1,2,0,0
0.019536594,0,0.009478401,0.07894737,0.13377193,0,0,7,2,2,1,4,0,0
0.008454089,0,0.00381017,0,0.19285714499999998,0.022530757768016108,0,6,3,2,4,2,1,1
0.1947088390437661,0.080019613,0.0039743,0.125,0.21111111,0,0,8,3,2,4,2,1,0
0.015711658698050752,0,0.008433176,0.055555555,0.094444445,0,0,10,2,2,3,1,0,0
0.007002574,0,0.002113374,0,0.125,0,0,9,2,5,3,1,0,0
0.003824936,0,0.005414532,0,0.147058825,0,0,7,3,2,3,4,0,0
0.007049651,0,0.032887649,0.068655305,0.19404578,0.004080648,0,7,2,2,1,1,0,0
0.018977565,0.039068399,0.012011427642476391,0.024390244999999998,0.06808943,0.11429042319953955,0,9,2,2,4,2,0,0
0.10540885128356013,0.14804935848982595,0.08970746,0,0.10093896499999999,0.033415081,0,10,2,2,1,13,0,1
0,0,0.001009793,0.25,0.375,0,0,7,2,2,2,13,0,0
0,0,0.008746744,0.04,0.04,0,0,7,1,1,4,4,0,0
0.024303052592865023,0,0.005502276,0,0.03846154,0.075167798,0,9,2,2,1,2,1,1
0,0,0.00083472,0.6,0.7000000000000001,0,0,6,3,2,3,13,1,0
0.009179846,0,0.000865983,0,0.25,0,0,10,2,2,1,5,0,0
0,0,0.003229461,0,0.02777778,0,0,7,2,4,3,4,0,0
0.058801029790364105,0,0.019812155,0.023809525,0.103174605,0.049556063567463886,0,11,2,4,1,4,0,0
0.001618242,0.15199803873498408,0.009710267,0,0.046666664999999996,0,0,7,3,2,1,4,1,0
0,0,0.002328046,0,0.2,0,0,6,4,2,1,13,0,0
0.019006988,0.011257661191468498,0.009341365,0.095238095,0.09297052,0,0,10,3,2,1,5,1,0
0,0,0.010224021,0,0.149224805,0,0,7,2,2,7,3,0,0
0.015711658698050752,0,0,0.25,0.5,0,0,9,1,1,6,3,0,0
0.017624126517101876,0.003138024,0.036882797,0.083333335,0.14354871,0.009614384,0,6,1,1,4,3,0,0
0.006826039,0,0.00070029,0,0.25,0,0,6,2,10,7,4,1,0
0,0,0.009055309,0,0.045454545,0,0,9,2,2,2,2,0,0
0.013652077969841853,0,0.001848681,0,0.07142857,0,0,7,1,2,1,4,1,0
0.0518573,0.055307673,0.010188057,0,0.046153845,0.052887718,0,11,2,2,4,2,0,1
0.020125045972784115,0.002353518,0.011393255229554991,0.18686868499999998,0.31818182,0,0,10,2,2,3,20,1,0
0.077982592,0,0.026773211905421763,0.066666665,0.204166665,0,0,8,2,2,8,1,0,0
0.020223121,0,0.039060951779643784,0,0.07222222,0.031320520488015216,0,10,2,2,4,1,0,1
0.064710065,0,0.021437239442115362,0.012698415000000001,0.058762225,0,0,10,3,2,1,5,1,0
0,0.014984064721745528,0.052564711,0.125853825,0.211612085,0.011644107098395756,0,7,1,1,1,3,0,0
0.020772342773078337,0,0.008053853,0,0.1,0,0,8,1,1,3,1,0,0
0,0,0.041212574,0.2390937,0.306822835,0,0,7,3,2,3,13,1,0
0.020595807282089006,0,0.025701779043657946,0,0.076923075,0,0,8,1,1,4,4,0,0
0.049047443913203384,0,0.002683923,0.083333335,0.25,0,0,11,2,2,1,3,0,0
